original_query,product_description,subset,comments,summary,avg_score
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",236,"['title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', 'title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!']","The product is praised for its dazzling beauty, with attendees being impressed by its representation of legacy, beauty, and loyalty, particularly highlighted by the tiaras that brought everything together beautifully [0]. It is described as beautiful and well-made, with a solid weight and secure combs, making it highly recommended [1]. Additionally, the product is noted for its beautiful appearance and high quality, featuring lots of bling [2].",9.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",237,"['title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', 'title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its dazzling beauty, particularly in how it represents legacy, beauty, and loyalty among Black Queens, with tiaras that enhance its overall appeal [0]. Additionally, it is described as beautifully made, solid, and well-designed, with perfect combs for secure holding, making it highly recommended [1]. [2] is not related to the query.",8.5
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",245,"['title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!""]","The product is praised for its dazzling beauty, particularly in how it represents legacy, beauty, and loyalty among Black Queens, with the tiaras being a standout feature that ties everything together beautifully [0]. Additionally, the product is described as both beautiful and sturdy, offering good value, and is anticipated to look impressive on a Senior Ball Queen [1]. The tiara is noted for its beauty and quality, being made of a heavier material rather than cheap plastic, which adds to its appeal and value [2].",9.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",246,"['title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!']","The product is praised for its dazzling beauty, particularly in the context of representing the legacy and beauty of Black Queens, with tiaras enhancing its overall appeal [0]. It is described as both beautiful and sturdy, offering good value, and is anticipated to look impressive on a Senior Ball Queen [1]. Additionally, the product is noted for its high quality and abundance of 'bling,' further emphasizing its aesthetic appeal [2].",9.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",247,"['title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is described as dazzling and beautiful, particularly highlighting its representation of legacy, beauty, and loyalty among Black Queens. The tiaras are noted for bringing everything together, enhancing the overall beauty of the product [0]. Additionally, the product is praised for its beauty and sturdiness, making it a good value, with anticipation for its appearance at a Senior Ball [1]. [2] is not related to the query.",8.5
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",256,"['title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!"", 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!']","The product is praised for its dazzling beauty, particularly in how it represents legacy, beauty, and loyalty among Black Queens, with the tiaras being a standout feature that ties everything together beautifully [0]. The tiara is noted for its aesthetic appeal and quality, being made of substantial material rather than cheap plastic, which adds to its beauty and value [1]. Additionally, the product is described as having a lot of 'bling,' further emphasizing its beautiful appearance and making it worth the price [2].",9.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",257,"['title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!"", 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its dazzling beauty, particularly in how it represents the legacy, beauty, and loyalty of Black Queens, with the tiaras being a standout feature that ties everything together beautifully [0]. Additionally, the tiara is noted for its aesthetic appeal and quality, being described as beautiful and made from substantial materials rather than cheap plastic, offering great value for its price [1]. [2] is not related to the query.",8.5
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",267,"['title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!', 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its dazzling beauty, particularly in how it represents legacy, beauty, and loyalty among Black Queens, with tiaras enhancing its overall appeal [0]. Additionally, the product is noted for its high quality and aesthetic appeal, described as having 'lots of BLING,' making it worth the investment [1]. [2] is not related to the query.",8.5
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",345,"['title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!""]","The product is praised for its beauty and craftsmanship, with comments highlighting its solid construction and good weight, which contribute to its aesthetic appeal and functionality [0][1][2]. It is described as a beautiful and sturdy item, making it a valuable purchase, especially for special occasions like a Senior Ball [1]. Additionally, the tiara is noted for its quality material, being made from a substantial material rather than cheap plastic, which enhances its overall beauty and value [2].",9.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",346,"['title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!']","The product is praised for its beauty and craftsmanship, with comments highlighting its solid construction and good weight, which contribute to its aesthetic appeal and functionality [0]. It is described as both beautiful and sturdy, making it a valuable purchase, and is anticipated to look impressive on a special occasion [1]. Additionally, the product is noted for its beautiful design and abundance of decorative elements, adding to its overall allure [2].",9.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",347,"['title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its beauty and craftsmanship, being described as 'beautiful and very well made' with a solid construction and good weight, which contributes to its secure hold [0]. Additionally, it is noted for its sturdiness and aesthetic appeal, making it a valuable item, particularly anticipated to be showcased at a special event like a Senior Ball [1]. [2] is not related to the query.",8.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",356,"['title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!"", 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!']","The product is praised for its beauty and craftsmanship, being described as 'beautiful and very well made' with a solid weight that ensures it holds securely, making it highly recommended [0]. It is noted for being a quality product, not made of cheap plastic, and offering great value for its price [1]. Additionally, the product is highlighted for its aesthetic appeal, featuring 'lots of BLING' [2].",9.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",357,"['title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!"", 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its beauty and craftsmanship, being described as 'beautiful and very well made' with a solid construction and good weight, making it a highly recommended choice [0]. Additionally, it is noted for being a quality product that is not made of cheap plastic, offering great value for its price [1]. [2] is not related to the query.",8.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",367,"['title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!', 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its beauty and craftsmanship, described as both beautiful and well-made, with a solid weight that adds to its appeal. The combs are noted for their perfect design, ensuring a secure hold, which enhances the product's overall attractiveness and functionality [0]. Additionally, the product is highlighted for its aesthetic appeal, featuring a lot of 'bling' that contributes to its beautiful appearance, making it a worthwhile purchase [1]. [2] is not related to the query.",8.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",456,"[""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!"", 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!']","The product is praised for its beauty and sturdiness, making it a valuable purchase, especially for special occasions like a Senior Ball [0]. It is described as a beautiful tiara that is not made of cheap plastic, indicating its quality and affordability [1]. Additionally, the product is noted for its beautiful design and abundance of 'bling', highlighting its aesthetic appeal [2].",9.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",457,"[""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!"", 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its beauty and sturdiness, making it a valuable purchase. It is anticipated to look impressive on the Senior Ball Queen, highlighting its aesthetic appeal [0]. Additionally, the tiara is described as beautiful and of high quality, being made of a substantial material rather than cheap plastic, which enhances its perceived value and attractiveness [1]. [2] is not related to the query.",8.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",467,"[""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!', 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its beauty and sturdiness, making it a valuable purchase. It is anticipated to look impressive on the Senior Ball Queen, highlighting its aesthetic appeal [0]. Additionally, the product is described as having excellent quality with a lot of 'bling', further emphasizing its beautiful design [1]. [2] is not related to the query.",8.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",567,"[""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!"", 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!', 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its beauty, with one user highlighting its substantial weight and quality material, noting that it is not made of cheap plastic and offers great value for the price [0]. Another user emphasizes the item's beauty and the abundance of 'bling', indicating a high level of aesthetic appeal [1]. [2] is not related to the query.",8.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0123,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", 'title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', 'title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.']","The product is praised for its exceptional beauty and perceived high value. Customers appreciate the tiara's luxurious appearance, noting that it looks very expensive and is beautifully designed with metal rather than plastic, which adds to its elegance and durability [0][1]. The inclusion of extra stones is seen as a bonus, enhancing the product's value [1]. The tiara's ability to dazzle and represent beauty and loyalty is highlighted, particularly in the context of events celebrating Black Queens [2]. Additionally, the tiara is described as well-made, solid, and secure, with combs that hold it in place effectively, making it a highly recommended product for those seeking both beauty and functionality [3].",9.75
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0124,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", 'title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!""]","The product is praised for its beauty and perceived high value, with multiple comments highlighting its exceptional design and quality. One user describes the tiara as absolutely beautiful and notes that it looks very expensive, with exceptional packaging and shipping, enhancing the overall experience [0]. Another user appreciates the beautiful design, emphasizing the use of metal instead of plastic and the inclusion of extra stones, which they consider an excellent value [1]. The product is also noted for its ability to dazzle attendees, with a specific mention of its representation of legacy, beauty, and loyalty, particularly in the context of Black Queens [2]. Additionally, the tiara is described as both beautiful and sturdy, making it a good value, with anticipation for its use at a Senior Ball [3].",9.75
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0125,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", 'title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!""]","The product is consistently praised for its beauty and exceptional quality. Customers describe the tiara as absolutely beautiful and expensive-looking, with exceptional packaging and shipping, enhancing the overall experience [0]. The design is noted for being beautiful and made of metal rather than plastic, which adds to its perceived value and durability [1]. The tiara is also celebrated for its ability to dazzle and represent beauty and legacy, particularly in the context of events celebrating Black Queens [2]. Additionally, the tiara is described as a quality product that is fairly heavy, indicating a robust construction, and is considered a great value for its price [3].",9.75
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0126,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", 'title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!']","The product is praised for its beauty and exceptional quality, with one user describing it as an 'absolutely beautiful Tiara' that appears very expensive, complemented by exceptional packaging and shipping [0]. Another user highlights the beautiful design, noting the use of metal instead of plastic and the inclusion of extra stones, which they consider an excellent value [1]. The product is also celebrated for its dazzling effect, particularly in representing beauty and legacy, as it brought everything together for an event [2]. Additionally, the product is described as having the best quality, with lots of 'bling,' making it worth the price [3].",9.75
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0127,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", 'title: Queens Always! \ntext: This product dazzled the attendees. Beautiful Blacks Queens represent legacy, beauty, and loyalty. The Tiaras brought everything together. Just Beautiful!!!', 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its beautiful design and luxurious appearance, with one user noting that it looks very expensive and comes with exceptional packaging and shipping [0]. Another user highlights the product's beautiful design, emphasizing the use of metal instead of plastic and the inclusion of extra stones, which they consider to be an excellent value [1]. Additionally, the product is described as dazzling and representative of beauty and legacy, particularly in the context of an event celebrating Black Queens, where the tiaras were seen as bringing everything together beautifully [2]. [3] is not related to the query.",9.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0134,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", 'title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!""]","The product is consistently praised for its beauty and exceptional craftsmanship. Customers describe it as having a beautiful design that appears expensive and well-made, with solid construction and a good weight that ensures it stays securely in place[0][2][3]. The use of metal instead of plastic adds to its perceived value and durability, and the inclusion of extra stones is noted as a thoughtful addition[1]. Overall, the product is highly recommended for its aesthetic appeal and excellent value[0][1][2][3].",9.75
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0135,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", 'title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!""]","The product is consistently praised for its beauty and exceptional quality. Customers describe the tiara as looking very expensive and beautifully designed, with a solid and well-made structure that includes metal rather than plastic components, adding to its perceived value [0][1][2][3]. The packaging and shipping are also noted as exceptional, enhancing the overall experience [0]. Additionally, the tiara's weight and secure combs are highlighted as features that contribute to its quality and functionality, making it a highly recommended purchase [2][3].",9.75
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0136,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", 'title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!']","The product is consistently praised for its beauty and exceptional quality. Customers describe it as having a beautiful design that looks expensive, with exceptional packaging and shipping, making it a delightful purchase [0]. The product is noted for its metal construction, which adds to its aesthetic appeal, and comes with extra stones, offering excellent value [1]. It is described as well-made, solid, and having a good weight, with combs that hold securely, making it highly recommended [2]. Additionally, the product is highlighted for its beautiful appearance and abundance of 'bling,' indicating high quality and worth [3].",9.75
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0137,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", 'title: A delight for every diva!! \ntext: Beautiful and very well made. Solid with good weight and combs are perfect to hold securely. Highly recommend this product.', 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its beauty and exceptional quality, with one user describing it as an 'absolutely beautiful Tiara' that appears very expensive, complemented by exceptional packaging and shipping [0]. Another user highlights the beautiful design, noting the use of metal instead of plastic and the inclusion of extra stones, which they consider an excellent value [1]. Additionally, the product is described as 'beautiful and very well made,' with a solid construction and perfect combs for secure holding, making it highly recommended [2]. [3] is not related to the query.",9.25
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0145,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", ""title: BEAUTIFUL lil Tiara \ntext: BEAUTIFUL lil Tiara, and it's fairly heavy not cheap plastic, quality product and you cannot beat the price! Thanks!""]","The product is consistently praised for its beauty and perceived high value. Customers describe the tiara as 'absolutely beautiful' and note that it looks 'very expensive' with 'exceptional packaging and shipping' [0]. The design is highlighted as 'beautiful' and made of metal rather than plastic, with extra stones included, which contributes to its excellent value [1]. Additionally, the tiara is described as 'very sturdy,' enhancing its appeal as a good value purchase [2]. The product is also noted for being 'fairly heavy,' indicating quality, and is offered at a competitive price [3].",9.75
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0146,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", 'title: BEST QUALITY \ntext: This item was worth the $.  Its beautiful. Lots of BLING!']","The product is consistently praised for its beauty and perceived value. Customers highlight its elegant design and the high-quality materials used, such as metal instead of plastic, which contribute to its luxurious appearance. The inclusion of extra stones and exceptional packaging further enhance its appeal, making it a great value for the price. The product's sturdiness is also noted, adding to its overall attractiveness and suitability for special occasions like a Senior Ball Queen event. Overall, the product is described as beautiful, sturdy, and offering excellent value with lots of 'bling' [0][1][2][3].",9.75
How beautiful are the crystal crowns,"❤Gift Package for You: With this package you will get a crystal crown and a exquisite gift box. Best gift on Black Friday, Cyber Monday & Christmas.",0147,"['title: Beautiful and Exceptional Product \ntext: Absolutely beautiful Tiara and looks very expensive.  Exceptional packaging and shipping,.  Thank you very much!!!!!', ""title: Beautiful.  Great value! \ntext: Beautiful design.  Metal...no plastic.  Extra stones included.  Excellent value.  Couldn't ask for more"", ""title: It is beautiful and very sturdy \ntext: It is beautiful and very sturdy, making it a very good value.  Can't wait to see it on our Senior Ball Queen!"", 'title: quality made \ntext: The quality of the crown was much better that I had imagined it would be for the price.']","The product is praised for its beauty and perceived high value. One user describes the tiara as 'absolutely beautiful' and notes that it looks very expensive, highlighting the exceptional packaging and shipping as well [0]. Another user appreciates the beautiful design, emphasizing the use of metal instead of plastic and the inclusion of extra stones, which they consider an excellent value [1]. Additionally, the product is described as both beautiful and sturdy, making it a good value, with anticipation for its use at a special event [2]. [3] is not related to the query.",9.25
