file,source,role,bytes,sha256
data/appendix/revision/summaries/healing property of the product_Gauge_Gear .json,code and data/revision_experiments/exp22_summaries/healing property of the product_Gauge_Gear .json,Summarizer robustness cache; final48 query-product filenames,154032,76798e3cd9c65bfaa97ee88885b743692f48b1a21443e07e44a4b31fa45a3531
data/appendix/revision/summaries/noise level of the product_Tone_Cable.json,code and data/revision_experiments/exp22_summaries/noise level of the product_Tone_Cable.json,Summarizer robustness cache; final48 query-product filenames,146504,fd3a2ea1113d148b8fa000d457870f22100ee8e92f5944836e4c1baa21ff8635
data/appendix/revision/summaries/practice braiding with the product_mannequin.json,code and data/revision_experiments/exp22_summaries/practice braiding with the product_mannequin.json,Summarizer robustness cache; final48 query-product filenames,100900,af170956acb56aa7a938a05a6a42e7562ff8ad14b87cd3864b11076ce4d4a70e
data/appendix/revision/summaries/quality of the product_Bath_Wash.json,code and data/revision_experiments/exp22_summaries/quality of the product_Bath_Wash.json,Summarizer robustness cache; final48 query-product filenames,189443,5836cec7952d5207ca42ea10c8c7f76016d7c89ecf8afa6d4423567daec437f2
data/appendix/revision/summaries/quality of the product_Crystal_Crowns.json,code and data/revision_experiments/exp22_summaries/quality of the product_Crystal_Crowns.json,Summarizer robustness cache; final48 query-product filenames,143740,2d1f0c0483303d6d55c89139e153e6c18711b1f3b28f6deeeac83618557a7531
data/appendix/revision/summaries/quality of the product_Gauge_Gear .json,code and data/revision_experiments/exp22_summaries/quality of the product_Gauge_Gear .json,Summarizer robustness cache; final48 query-product filenames,118050,831af69695d5126febde4c96f3e0df73ef002baf6d7e24ffca5205ed6b10ddd2
data/appendix/revision/summaries/quality of the product_Hair_Diffuser.json,code and data/revision_experiments/exp22_summaries/quality of the product_Hair_Diffuser.json,Summarizer robustness cache; final48 query-product filenames,166238,e3650ae5428836fa802e3f6b03e88b3b40aa1657bbe0272a634f86289ef71bd3
data/appendix/revision/summaries/quality of the product_Makeup_brushes.json,code and data/revision_experiments/exp22_summaries/quality of the product_Makeup_brushes.json,Summarizer robustness cache; final48 query-product filenames,111660,be40e38afa73a3671ba92396290d507d6a5ec10211eb73dacad8fc187968a784
data/appendix/revision/summaries/quality of the product_Massager_Scalp .json,code and data/revision_experiments/exp22_summaries/quality of the product_Massager_Scalp .json,Summarizer robustness cache; final48 query-product filenames,156218,1b2e741a3913c87e3c941a0298aadb5fc038703bd1029a16928467b452dcf5bd
data/appendix/revision/summaries/quality of the product_Super_Mario_3D.json,code and data/revision_experiments/exp22_summaries/quality of the product_Super_Mario_3D.json,Summarizer robustness cache; final48 query-product filenames,157536,5e2f284fbc6c7e0180f0ba890c7b534e33f37625d2fbe02954aad813438e1110
data/appendix/revision/summaries/quality of the product_Tone_Cable.json,code and data/revision_experiments/exp22_summaries/quality of the product_Tone_Cable.json,Summarizer robustness cache; final48 query-product filenames,160739,5127c571dc39f7de7e63e52176220e88efb61bfe952abf0cf925744c548ecdf9
data/appendix/revision/summaries/quality of the product_blemish_formula.json,code and data/revision_experiments/exp22_summaries/quality of the product_blemish_formula.json,Summarizer robustness cache; final48 query-product filenames,142428,3e5c9df15b85e84338038012f814db87e5253ce83b8e629a865d718b116dfaf6
data/appendix/revision/summaries/quality of the product_dental_tool.json,code and data/revision_experiments/exp22_summaries/quality of the product_dental_tool.json,Summarizer robustness cache; final48 query-product filenames,99435,05b046cd320cc8a6f935c59b7a36b8aa731b00edab6a4cc7a023ce3e6711a6d4
data/appendix/revision/summaries/quality of the product_facial_wipes.json,code and data/revision_experiments/exp22_summaries/quality of the product_facial_wipes.json,Summarizer robustness cache; final48 query-product filenames,189135,3a660e680c84314baaf47b55131567872d315544309bbceb9d62b900169e9f79
data/appendix/revision/summaries/quality of the product_hair_brush.json,code and data/revision_experiments/exp22_summaries/quality of the product_hair_brush.json,Summarizer robustness cache; final48 query-product filenames,130822,c5feeca5050b70490f520b7c68e482d8c61fb8b9f7f87e51f3ad73f34a6acc96
data/appendix/revision/summaries/quality of the product_hair_curler.json,code and data/revision_experiments/exp22_summaries/quality of the product_hair_curler.json,Summarizer robustness cache; final48 query-product filenames,159700,a75d462b9cf62bd446923e2274a0c9bc2abf7811765065dbf0d0f9810294c1ca
data/appendix/revision/summaries/quality of the product_hair_styling_agent.json,code and data/revision_experiments/exp22_summaries/quality of the product_hair_styling_agent.json,Summarizer robustness cache; final48 query-product filenames,123377,75b514a1f51b81147f12d11c638a29b4cdb00bda99267be4adbd0d0d9deb878c
data/appendix/revision/summaries/quality of the product_headbands.json,code and data/revision_experiments/exp22_summaries/quality of the product_headbands.json,Summarizer robustness cache; final48 query-product filenames,115379,55e427a29d42851b40c26afc17e40ab76c842192f2f91ab58a080eca00af7d96
data/appendix/revision/summaries/quality of the product_headwrap.json,code and data/revision_experiments/exp22_summaries/quality of the product_headwrap.json,Summarizer robustness cache; final48 query-product filenames,118444,6c19e025d92fb5a8b79f39436c627c7acb45525a6e9c7831c4c1730f44d2cadb
data/appendix/revision/summaries/quality of the product_mannequin.json,code and data/revision_experiments/exp22_summaries/quality of the product_mannequin.json,Summarizer robustness cache; final48 query-product filenames,145840,67c2bb201ac6c1c261a4d505db0d4a938c48f0007244ab674ea6722fea0617c7
data/appendix/revision/summaries/quality of the product_nail_aid .json,code and data/revision_experiments/exp22_summaries/quality of the product_nail_aid .json,Summarizer robustness cache; final48 query-product filenames,166417,27ebef5405f74d6c18df02dc6dd1bdd40b6ec0e2a861c9717ae0dccd1efc8281
data/appendix/revision/summaries/quality of the product_nail_polish.json,code and data/revision_experiments/exp22_summaries/quality of the product_nail_polish.json,Summarizer robustness cache; final48 query-product filenames,169684,32fcfd4fd53e59949cec901ea97e3156ef14cd49be70163815283eb48debf2f4
data/appendix/revision/summaries/quality of the product_tint_Kit.json,code and data/revision_experiments/exp22_summaries/quality of the product_tint_Kit.json,Summarizer robustness cache; final48 query-product filenames,175787,3bb09bc5294a5ef3a6841d9f170060641605862ed78fe8dd8dd45c1a2db2f422
data/appendix/revision/summaries/size of the product_Massager_Scalp .json,code and data/revision_experiments/exp22_summaries/size of the product_Massager_Scalp .json,Summarizer robustness cache; final48 query-product filenames,43745,553c7a5bf4f2b1cf18e3c71ffda48f3f780dd3d756b682b21da1860825fd93b4
data/appendix/revision/summaries/skin softness of the product_Bath_Wash.json,code and data/revision_experiments/exp22_summaries/skin softness of the product_Bath_Wash.json,Summarizer robustness cache; final48 query-product filenames,122835,6c11d228ba503b208e10690e355f53e44a5b99afaf1295b2880eb939eb9d9bb8
data/appendix/revision/summaries/smell of the product_Makeup_brushes.json,code and data/revision_experiments/exp22_summaries/smell of the product_Makeup_brushes.json,Summarizer robustness cache; final48 query-product filenames,131442,140f9c4fdcea389bac11a2f11531b15f7769ed6028fa1bcf75f9f6f9d52fc090
data/appendix/revision/summaries/softness of the product_hair_brush.json,code and data/revision_experiments/exp22_summaries/softness of the product_hair_brush.json,Summarizer robustness cache; final48 query-product filenames,160412,2c537f9d8f8e0d073f1623ef0da765a2e5089cf3b5e64776e294bc00228d7dcf
data/appendix/revision/summaries/speed of the product_hair_curler.json,code and data/revision_experiments/exp22_summaries/speed of the product_hair_curler.json,Summarizer robustness cache; final48 query-product filenames,140867,d4897e024b8006542a246cacf08ab4447bb7b795f1bd66935240924228a2eb78
data/appendix/revision/summaries/texture of the product_hair_styling_agent.json,code and data/revision_experiments/exp22_summaries/texture of the product_hair_styling_agent.json,Summarizer robustness cache; final48 query-product filenames,82470,356fe50a71b4cf2d94d5df5725e6f45ce486f7fe40f5c33649365d169a95b48b
data/appendix/revision/summaries/the product sucks_gift_card.json,code and data/revision_experiments/exp22_summaries/the product sucks_gift_card.json,Summarizer robustness cache; final48 query-product filenames,158929,15faa761f1d76dbca86054f12a87186535c9287b89f69c910e1b2ed9098495e4
data/appendix/revision/summaries/the quality of the product_PS5.json,code and data/revision_experiments/exp22_summaries/the quality of the product_PS5.json,Summarizer robustness cache; final48 query-product filenames,117250,4d40d2f74fe9c7aa50093f8a0938552594f097e1b10b0d62ec8f48d345dc1b38
data/appendix/revision/summaries/the quality of the product_headset.json,code and data/revision_experiments/exp22_summaries/the quality of the product_headset.json,Summarizer robustness cache; final48 query-product filenames,131939,db04e3cd4f83fb6020d6aae8809b036e565022b1ae0d2c49c278cbd3df500f38
data/appendix/revision/summaries/the quality of the product_switch.json,code and data/revision_experiments/exp22_summaries/the quality of the product_switch.json,Summarizer robustness cache; final48 query-product filenames,124284,210089ff9046ea954e2a6aa31c54324a8079c2f064e0b71919100cc723a0388b
data/appendix/revision/summaries/travelability of the product_Hair_Diffuser.json,code and data/revision_experiments/exp22_summaries/travelability of the product_Hair_Diffuser.json,Summarizer robustness cache; final48 query-product filenames,174264,3dbca46feecfceac81242fed42a4d3488ebd315b678c13e948816ac17ff4d0c4
data/appendix/revision/summaries/unresponsiveness of the product_switch.json,code and data/revision_experiments/exp22_summaries/unresponsiveness of the product_switch.json,Summarizer robustness cache; final48 query-product filenames,134105,edeac5406ed78b570d7146d20bdf2eb8a9aa1d918207a4742859ef09db99687f
data/archived_runs/README.md,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,2323,483b9cfc4c8521ddb333c689d8311a95ab77845d15cfaa5c3f2ee73a26e047f5
data/archived_runs/figure3_baselines/kernel_shap/kernel_shap_detailed_results_0_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,121170,d27d4c814e285f9c53d3bf9bd2dde805c73318aed127b27b30efa0fef31bb53a
data/archived_runs/figure3_baselines/kernel_shap/kernel_shap_detailed_results_1_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,121212,62180ce0f0225bfad22d03ba0781858a226285544da493b2ecb995858d7a4a0f
data/archived_runs/figure3_baselines/kernel_shap/kernel_shap_detailed_results_2_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,121197,af81755b0675dbad7b866652786bc1d4e8701b0d4a2495e6e990c4894a462d3c
data/archived_runs/figure3_baselines/kernel_shap/kernel_shap_detailed_results_3_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,121235,f5edff18f8a895d7d89010daf4bf1d6fe653761fe9489be711661282745083fa
data/archived_runs/figure3_baselines/kernel_shap/kernel_shap_detailed_results_4_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,121238,5c8e43dcde89331cdf58da64d1d87bcc81262001641ca5fd75a83a29e5f74cd7
data/archived_runs/figure3_baselines/kernel_shap/kernel_shap_detailed_results_5_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,121234,35e3989c44879e0a76a5e68b9f38e1e32be721cd6856a385b12dab1fafa45bb1
data/archived_runs/figure3_baselines/kernel_shap/kernel_shap_detailed_results_6_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,121251,7015649134e08d76552976e01da416bef657501eae3c32302c7d16377c784dfc
data/archived_runs/figure3_baselines/kernel_shap/kernel_shap_detailed_results_7_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,121239,f1b3ef0ac908348640752a3ac0b3bc5ccd9b09359d4dd8fa6cc203c668691b86
data/archived_runs/figure3_baselines/kernel_shap/kernel_shap_detailed_results_8_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,121152,38ddda4c404fc5e44bf0ca5970e51da3df55f454bef3adbdc8028304c27147d6
data/archived_runs/figure3_baselines/kernel_shap/kernel_shap_detailed_results_9_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,121145,f9e8da0992a982792ea03c7ec6fa0b3a60a4491746dccacd714f7c6c14726e70
data/archived_runs/figure3_baselines/monte_carlo/permutation_detailed_results_0_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,234304,5be0372f6344ca20c342c2acba5b5f9cbfd3ea050d31ee488c629bf2b5e47402
data/archived_runs/figure3_baselines/monte_carlo/permutation_detailed_results_1_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,234317,13cbb7de7941045ba856cac68300d80a8603b74bafbd4365a4a42103f1c0a559
data/archived_runs/figure3_baselines/monte_carlo/permutation_detailed_results_2_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,234314,77083b9bbd12988ee2f8fdaefe9d3f6415b0daa42586e084b6a4b0b8c097b251
data/archived_runs/figure3_baselines/monte_carlo/permutation_detailed_results_3_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,234317,be1802e5e304dd9233ddf64d3fd56750479e8a952cbaa0e2aa4cc023484bd205
data/archived_runs/figure3_baselines/monte_carlo/permutation_detailed_results_4_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,234324,042f62d866e9437f0bf7a5dc239194a6a8b5679fc4010d2c3b95dd094c16d5ea
data/archived_runs/figure3_baselines/monte_carlo/permutation_detailed_results_5_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,234201,8d52e17b93c04806df95ee37e661e7cf74f645871aed982d560a8505bdc38e83
data/archived_runs/figure3_baselines/monte_carlo/permutation_detailed_results_6_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,234140,d778f282174fd230f43ab7c6f157378a6435f23253e52b4ea78b1423097d325e
data/archived_runs/figure3_baselines/monte_carlo/permutation_detailed_results_7_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,234291,95b4cf7e3fa2fcfce2f5bb4a9bb89167432b1ef0d0bc53a99cf5e48346365048
data/archived_runs/figure3_baselines/monte_carlo/permutation_detailed_results_8_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,234231,5c37073bc7dedf9e966aeb6760f759cb7a9a8bd271eab4aa2cba1e1c4210954a
data/archived_runs/figure3_baselines/monte_carlo/permutation_detailed_results_9_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,234337,c8af8ce147c1e5f14e1fcb4040584de467f94c5c0e192390fdaba6ebf7543138
data/archived_runs/figure3_baselines/truncated_monte_carlo/tmc_0.5_detailed_results_0_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,241543,582c907b75d39ae2e74cf4f93791239d456e7b05e6f3e8f1fe59afde3d0f389e
data/archived_runs/figure3_baselines/truncated_monte_carlo/tmc_0.5_detailed_results_1_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,241623,19a13310f88ba1f18717239d099469eb2efdc9be3ca64e28ca4a4eb56542d306
data/archived_runs/figure3_baselines/truncated_monte_carlo/tmc_0.5_detailed_results_2_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,241516,569846f837f9fe59b769123c3c0723a8d9cfabff192ba89bed34670a724f46b1
data/archived_runs/figure3_baselines/truncated_monte_carlo/tmc_0.5_detailed_results_3_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,241535,dfc35f955450e875b0549320266fc2757f9fcfd551896a1bdf8f4a20c8f29ac8
data/archived_runs/figure3_baselines/truncated_monte_carlo/tmc_0.5_detailed_results_4_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,241549,6c1bdcea0d3660865fb01afbb649579a70d81303510997eb79eb6243de0a6213
data/archived_runs/figure3_baselines/truncated_monte_carlo/tmc_0.5_detailed_results_5_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,241511,a9f29233d2fe8554678dfd9c044bde711511f16db5a3c335c3b0d82bd8507fae
data/archived_runs/figure3_baselines/truncated_monte_carlo/tmc_0.5_detailed_results_6_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,241601,94565f0bc0ca61860a13864ecc6bdfea140caae6b70372d87dbbd9539886c356
data/archived_runs/figure3_baselines/truncated_monte_carlo/tmc_0.5_detailed_results_7_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,241625,6597f020a6411d76dd05b8b994b9e13b1b3a29fa6a03eaa4678115215b140ba8
data/archived_runs/figure3_baselines/truncated_monte_carlo/tmc_0.5_detailed_results_8_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,241489,4337bcb7f7236f1e08cd4bd972c9bee5850440562a274095043a88200d66145e
data/archived_runs/figure3_baselines/truncated_monte_carlo/tmc_0.5_detailed_results_9_mape_0.1.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,241562,31c0114f1d956a9a0b5a3c93eabd8f41f39ed2f0153246c30b0e9fa9f2fd79c8
data/archived_runs/figure3_cluster/clustering_results_with_step.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,107997,4c947f9e861cd0b8be0e872c0abc2d94f00bc1d610adc3d4753dabafa5c6282b
data/archived_runs/table2_panel_b/metrics_analysis.csv,"organized.zip from Yizhuo Chang, 2026-09-14",Archived notebook run results behind Figure 3 and Table 2 Panel B,2691,83468ff9c4dc14bbadd4cbcd50ea0e6408993da8b0daa7b809566de870c97e5b
data/coalition_games_8doc/Shapley_Multiplayer capability of the product_Super_Mario_3D.csv,code and data/shapley_final/Shapley_Multiplayer capability of the product_Super_Mario_3D.csv,"Original eight-document coalition scores, summaries and stored attribution",843713,057fa8b25a6b77179c67994d2964ddb1c67cbe7c6d134ad433b8f9bf440348e7
data/coalition_games_8doc/Shapley_Stretchability of the product_headwrap.csv,code and data/shapley_final/Shapley_Stretchability of the product_headwrap.csv,"Original eight-document coalition scores, summaries and stored attribution",665756,15976abb1dd4e2d47fcf56dba336f5879948bab958b2b381b06e91a616a56e3f
data/coalition_games_8doc/Shapley_beauty of the product_Crystal_Crowns.csv,code and data/shapley_final/Shapley_beauty of the product_Crystal_Crowns.csv,"Original eight-document coalition scores, summaries and stored attribution",355342,e2c454b676ecaa10e4dbc13f7149b643cbff472d38f97150fb05ea7371906d64
data/coalition_games_8doc/Shapley_cleanliness of the product_Facial_Wipe.csv,code and data/shapley_final/Shapley_cleanliness of the product_Facial_Wipe.csv,"Original eight-document coalition scores, summaries and stored attribution",603274,8b079954bc2002b5e0e1bfff2cb5e92020fa14f6cbfc1bc817a66508dfb8222c
data/coalition_games_8doc/Shapley_comfort of the product_headbands.csv,code and data/shapley_final/Shapley_comfort of the product_headbands.csv,"Original eight-document coalition scores, summaries and stored attribution",480048,3829e3ebcd5144ac2a7a7dad81c63758fb2c1a0259aef9c4362b4e10258a5943
data/coalition_games_8doc/Shapley_comfort of the product_headset.csv,code and data/shapley_final/Shapley_comfort of the product_headset.csv,"Original eight-document coalition scores, summaries and stored attribution",576067,13ba04e2eca2dc1019d576d5c11d0a3585f58dd2f9b9ec9a9fb7265aa20824b1
data/coalition_games_8doc/Shapley_delivery speed of the product_gift_card.csv,code and data/shapley_final/Shapley_delivery speed of the product_gift_card.csv,"Original eight-document coalition scores, summaries and stored attribution",339884,95632310fc81a6ff5ef74d4282e980f997dd75036841a91136d61e588b1de781
data/coalition_games_8doc/Shapley_durability of the product_nail_polish.csv,code and data/shapley_final/Shapley_durability of the product_nail_polish.csv,"Original eight-document coalition scores, summaries and stored attribution",659383,fceca6997c3e2c753a13926e34ac211d1cc85c44c03a46069961d9efbbd4caaf
data/coalition_games_8doc/Shapley_effectiveness of the product_blemish_formula.csv,code and data/shapley_final/Shapley_effectiveness of the product_blemish_formula.csv,"Original eight-document coalition scores, summaries and stored attribution",532335,2b8581bba8aad25fa2cb064427cae6e38a85e7b81c6fdb9d112222996363c484
data/coalition_games_8doc/Shapley_effectiveness of the product_dental_tool.csv,code and data/shapley_final/Shapley_effectiveness of the product_dental_tool.csv,"Original eight-document coalition scores, summaries and stored attribution",399866,55cd44b2e2dd923bb815776e6ca10d30defa1b26f5057cb61f58d605028468af
data/coalition_games_8doc/Shapley_effectiveness of the product_nail_aid .csv,code and data/shapley_final/Shapley_effectiveness of the product_nail_aid .csv,"Original eight-document coalition scores, summaries and stored attribution",640191,9746d3f1902380e892bb8ce67f133ae2af05c41d247a4876d41aad733b562bf7
data/coalition_games_8doc/Shapley_effectiveness of the product_tint_Kit.csv,code and data/shapley_final/Shapley_effectiveness of the product_tint_Kit.csv,"Original eight-document coalition scores, summaries and stored attribution",547534,7172df1a4cb447ba87165553a879bfab2e79d7fc9c5c9fd4b2b6b2a3c1d55488
data/coalition_games_8doc/Shapley_graphics quality of the product_PS5.csv,code and data/shapley_final/Shapley_graphics quality of the product_PS5.csv,"Original eight-document coalition scores, summaries and stored attribution",399827,8b5e89c7ba6a6d0579f6a39300d4186eee3801ac104f90a8a073843277e78657
data/coalition_games_8doc/Shapley_healing property of the product_Gauge_Gear .csv,code and data/shapley_final/Shapley_healing property of the product_Gauge_Gear .csv,"Original eight-document coalition scores, summaries and stored attribution",558704,775ada8fe5e0f4b2abfd7b6c023a18119f0eaf83c2fad426250c598eeac7c576
data/coalition_games_8doc/Shapley_noise level of the product_Tone_Cable.csv,code and data/shapley_final/Shapley_noise level of the product_Tone_Cable.csv,"Original eight-document coalition scores, summaries and stored attribution",446986,fe9ddc80627d7da2108cbd23bae936a0c09185fb32e622b89e1798c09bf0d72e
data/coalition_games_8doc/Shapley_practice braiding with the product_mannequin.csv,code and data/shapley_final/Shapley_practice braiding with the product_mannequin.csv,"Original eight-document coalition scores, summaries and stored attribution",473376,75e1285eff9d46e7e025382568f475773194f6d527d15d5c7f9d3e61fa44da5d
data/coalition_games_8doc/Shapley_quality of the product_Bath_Wash.csv,code and data/shapley_final/Shapley_quality of the product_Bath_Wash.csv,"Original eight-document coalition scores, summaries and stored attribution",460335,963b47e5d6dbe41d05b4aac1efdd164c3838cc777ac82dd6411d54e63f299e7d
data/coalition_games_8doc/Shapley_quality of the product_Crystal_Crowns.csv,code and data/shapley_final/Shapley_quality of the product_Crystal_Crowns.csv,"Original eight-document coalition scores, summaries and stored attribution",335655,aa757155f552b0fc53460b9cd61e40899ddaa02e17b2f6b35f93d7ffb669ae93
data/coalition_games_8doc/Shapley_quality of the product_Gauge_Gear .csv,code and data/shapley_final/Shapley_quality of the product_Gauge_Gear .csv,"Original eight-document coalition scores, summaries and stored attribution",489263,7379931b83cd427773495a14baa5372a5cc9226183a58a41961c7e35c4dd3142
data/coalition_games_8doc/Shapley_quality of the product_Hair_Diffuser.csv,code and data/shapley_final/Shapley_quality of the product_Hair_Diffuser.csv,"Original eight-document coalition scores, summaries and stored attribution",546628,190f6ba45bb16f4ffece450ad77c7ef597b51a6b9a67a1229031768ef5f6d159
data/coalition_games_8doc/Shapley_quality of the product_Makeup_brushes.csv,code and data/shapley_final/Shapley_quality of the product_Makeup_brushes.csv,"Original eight-document coalition scores, summaries and stored attribution",309329,5f43982d039109ce479e88935be04e944b3015bd71422e5806b6c483a22faa30
data/coalition_games_8doc/Shapley_quality of the product_Massager_Scalp .csv,code and data/shapley_final/Shapley_quality of the product_Massager_Scalp .csv,"Original eight-document coalition scores, summaries and stored attribution",668089,c5586e2e3b49e4b51076edc1ab6813784e45bc862381fb637ab7eb5a035e0996
data/coalition_games_8doc/Shapley_quality of the product_Super_Mario_3D.csv,code and data/shapley_final/Shapley_quality of the product_Super_Mario_3D.csv,"Original eight-document coalition scores, summaries and stored attribution",873192,0d27bc7f2af12ee74839e24bcc1317f1a3f2b034d1fc19580588433a70908400
data/coalition_games_8doc/Shapley_quality of the product_Tone_Cable.csv,code and data/shapley_final/Shapley_quality of the product_Tone_Cable.csv,"Original eight-document coalition scores, summaries and stored attribution",384380,08def0fd1523a03a1b2aea9d4fd6108a9f6ec8aaacc6c96cda9870407c370c5a
data/coalition_games_8doc/Shapley_quality of the product_blemish_formula.csv,code and data/shapley_final/Shapley_quality of the product_blemish_formula.csv,"Original eight-document coalition scores, summaries and stored attribution",502200,c5a356a60dc44e79b3ff532025d13087aa1862db56f95aa4545dc765f2e73c19
data/coalition_games_8doc/Shapley_quality of the product_dental_tool.csv,code and data/shapley_final/Shapley_quality of the product_dental_tool.csv,"Original eight-document coalition scores, summaries and stored attribution",290802,634eb397a23714a527380086ffd496fa960f68d14a8faa9b295e596537c7bdde
data/coalition_games_8doc/Shapley_quality of the product_facial_wipes.csv,code and data/shapley_final/Shapley_quality of the product_facial_wipes.csv,"Original eight-document coalition scores, summaries and stored attribution",784085,8a1c8a6ac2dea7beece72e151c21f0e1f4ff05632889bd4cbcc7575d649323c4
data/coalition_games_8doc/Shapley_quality of the product_hair_brush.csv,code and data/shapley_final/Shapley_quality of the product_hair_brush.csv,"Original eight-document coalition scores, summaries and stored attribution",466387,8f6bd37fb883b27e9be91d78d1e0e20e9fba2818a83e4f6e764fe25e271d0280
data/coalition_games_8doc/Shapley_quality of the product_hair_curler.csv,code and data/shapley_final/Shapley_quality of the product_hair_curler.csv,"Original eight-document coalition scores, summaries and stored attribution",687940,5daee593f443447ad8f97c4af0a048b05ba73862298664320e5f2af61e6e51fb
data/coalition_games_8doc/Shapley_quality of the product_hair_styling_agent.csv,code and data/shapley_final/Shapley_quality of the product_hair_styling_agent.csv,"Original eight-document coalition scores, summaries and stored attribution",380529,c2ff9e8d16a54c8f3c0e700d891195fce38743de43b4ac9e7d96ef0efbc3e547
data/coalition_games_8doc/Shapley_quality of the product_headbands.csv,code and data/shapley_final/Shapley_quality of the product_headbands.csv,"Original eight-document coalition scores, summaries and stored attribution",418478,0088d94d7e8cb754efb501322769774f6a7c116564c467f2ee66dcd700719b89
data/coalition_games_8doc/Shapley_quality of the product_headwrap.csv,code and data/shapley_final/Shapley_quality of the product_headwrap.csv,"Original eight-document coalition scores, summaries and stored attribution",680418,98f39693a55b31a1c5830a6bbb6fc76d7befd970948040534eb24d5681afef12
data/coalition_games_8doc/Shapley_quality of the product_mannequin.csv,code and data/shapley_final/Shapley_quality of the product_mannequin.csv,"Original eight-document coalition scores, summaries and stored attribution",573686,fd8b3f41ecd3c841adc82bce33ef1532823b8989946ae8ccf3da19ef73621a05
data/coalition_games_8doc/Shapley_quality of the product_nail_aid .csv,code and data/shapley_final/Shapley_quality of the product_nail_aid .csv,"Original eight-document coalition scores, summaries and stored attribution",524981,b52a8434c01c57c1e40c851874ff131084a4d618ef11f8a82f2c7f4c3948dd26
